"Solution Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int"
"LTAR19-070 ","Samp","Zn MultiCal","","-","g/mL",0.49,"-","-"
"LTAR19-071 ","Samp","Al MultiCal","","-","g/mL",51.59,"-","-"
"LTAR19-071 ","Samp","Ca MultiCal","o","-","g/mL",34.41,"-","-"
"LTAR19-071 ","Samp","Cu MultiCal","","-","g/mL",0.22,"-","-"
"LTAR19-071 ","Samp","Fe MultiCal","","-","g/mL",9.53,"-","-"
"LTAR19-071 ","Samp","K MultiCal","","-","g/mL",12.73,"-","-"
"LTAR19-071 ","Samp","Mg  MultiCal","","-","g/mL",8.10,"-","-"
"LTAR19-071 ","Samp","Mn MultiCal","","-","g/mL",5.89,"-","-"
"LTAR19-071 ","Samp","P MultiCal","","-","g/mL",5.33,"-","-"
"LTAR19-071 ","Samp","S MultiCal","","-","g/mL",1.13,"-","-"
"LTAR19-071 ","Samp","Zn MultiCal","","-","g/mL",0.45,"-","-"
"LTAR19-072 ","Samp","Al MultiCal","","-","g/mL",56.02,"-","-"
"LTAR19-072 ","Samp","Ca MultiCal","o","-","g/mL",28.85,"-","-"
"LTAR19-072 ","Samp","Cu MultiCal","","-","g/mL",0.16,"-","-"
"LTAR19-072 ","Samp","Fe MultiCal","","-","g/mL",7.52,"-","-"
"LTAR19-072 ","Samp","K MultiCal","","-","g/mL",8.00,"-","-"
"LTAR19-072 ","Samp","Mg  MultiCal","","-","g/mL",6.51,"-","-"
"LTAR19-072 ","Samp","Mn MultiCal","","-","g/mL",4.99,"-","-"
"LTAR19-072 ","Samp","P MultiCal","","-","g/mL",2.37,"-","-"
"LTAR19-072 ","Samp","S MultiCal","","-","g/mL",1.00,"-","-"
"LTAR19-072 ","Samp","Zn MultiCal","","-","g/mL",0.22,"-","-"
"LTAR19-073 ","Samp","Al MultiCal","","-","g/mL",55.59,"-","-"
"LTAR19-073 ","Samp","Ca MultiCal","o","-","g/mL",35.03,"-","-"
"LTAR19-073 ","Samp","Cu MultiCal","","-","g/mL",0.29,"-","-"
"LTAR19-073 ","Samp","Fe MultiCal","","-","g/mL",10.60,"-","-"
"LTAR19-073 ","Samp","K MultiCal","","-","g/mL",16.57,"-","-"
"LTAR19-073 ","Samp","Mg  MultiCal","","-","g/mL",7.94,"-","-"
"LTAR19-073 ","Samp","Mn MultiCal","","-","g/mL",8.24,"-","-"
"LTAR19-073 ","Samp","P MultiCal","","-","g/mL",7.67,"-","-"
"LTAR19-073 ","Samp","S MultiCal","","-","g/mL",2.94,"-","-"
"LTAR19-073 ","Samp","Zn MultiCal","","-","g/mL",0.58,"-","-"
"LTAR19-074 ","Samp","Al MultiCal","","-","g/mL",61.21,"-","-"
"LTAR19-074 ","Samp","Ca MultiCal","o","-","g/mL",26.56,"-","-"
"LTAR19-074 ","Samp","Cu MultiCal","","-","g/mL",0.19,"-","-"
"LTAR19-074 ","Samp","Fe MultiCal","","-","g/mL",8.96,"-","-"
"LTAR19-074 ","Samp","K MultiCal","","-","g/mL",9.66,"-","-"
"LTAR19-074 ","Samp","Mg  MultiCal","","-","g/mL",4.99,"-","-"
"LTAR19-074 ","Samp","Mn MultiCal","","-","g/mL",6.77,"-","-"
"LTAR19-074 ","Samp","P MultiCal","","-","g/mL",3.48,"-","-"
"LTAR19-074 ","Samp","S MultiCal","","-","g/mL",1.18,"-","-"
"LTAR19-074 ","Samp","Zn MultiCal","","-","g/mL",0.27,"-","-"
"LTAR19-075 ","Samp","Al MultiCal","","-","g/mL",53.34,"-","-"
"LTAR19-075 ","Samp","Ca MultiCal","o","-","g/mL",32.89,"-","-"
"LTAR19-075 ","Samp","Cu MultiCal","","-","g/mL",0.29,"-","-"
"LTAR19-075 ","Samp","Fe MultiCal","","-","g/mL",9.26,"-","-"
"LTAR19-075 ","Samp","K MultiCal","","-","g/mL",12.09,"-","-"
"LTAR19-075 ","Samp","Mg  MultiCal","","-","g/mL",6.79,"-","-"
"LTAR19-075 ","Samp","Mn MultiCal","","-","g/mL",9.81,"-","-"
"LTAR19-075 ","Samp","P MultiCal","","-","g/mL",4.68,"-","-"
"LTAR19-075 ","Samp","S MultiCal","","-","g/mL",1.17,"-","-"
"LTAR19-075 ","Samp","Zn MultiCal","","-","g/mL",0.45,"-","-"
"LTAR19-076 ","Samp","Al MultiCal","","-","g/mL",56.29,"-","-"
"LTAR19-076 ","Samp","Ca MultiCal","o","-","g/mL",27.82,"-","-"
"LTAR19-076 ","Samp","Cu MultiCal","","-","g/mL",0.21,"-","-"
"LTAR19-076 ","Samp","Fe MultiCal","","-","g/mL",7.77,"-","-"
"LTAR19-076 ","Samp","K MultiCal","","-","g/mL",6.60,"-","-"
"LTAR19-076 ","Samp","Mg  MultiCal","","-","g/mL",5.40,"-","-"
"LTAR19-076 ","Samp","Mn MultiCal","","-","g/mL",9.77,"-","-"
"LTAR19-076 ","Samp","P MultiCal","","-","g/mL",1.67,"-","-"
"LTAR19-076 ","Samp","S MultiCal","","-","g/mL",1.12,"-","-"
"LTAR19-076 ","Samp","Zn MultiCal","","-","g/mL",0.25,"-","-"
"LTAR19-077 ","Samp","Al MultiCal","","-","g/mL",41.25,"-","-"
"LTAR19-077 ","Samp","Ca MultiCal","o","-","g/mL",33.53,"-","-"
"LTAR19-077 ","Samp","Cu MultiCal","","-","g/mL",0.24,"-","-"
"LTAR19-077 ","Samp","Fe MultiCal","","-","g/mL",8.35,"-","-"
"LTAR19-077 ","Samp","K MultiCal","","-","g/mL",11.04,"-","-"
"LTAR19-077 ","Samp","Mg  MultiCal","","-","g/mL",7.87,"-","-"
"LTAR19-077 ","Samp","Mn MultiCal","","-","g/mL",4.42,"-","-"
"LTAR19-077 ","Samp","P MultiCal","","-","g/mL",4.67,"-","-"
"LTAR19-077 ","Samp","S MultiCal","","-","g/mL",1.00,"-","-"
"LTAR19-077 ","Samp","Zn MultiCal","","-","g/mL",0.42,"-","-"
"LTAR19-078 ","Samp","Al MultiCal","","-","g/mL",46.24,"-","-"
"LTAR19-078 ","Samp","Ca MultiCal","o","-","g/mL",23.18,"-","-"
"LTAR19-078 ","Samp","Cu MultiCal","","-","g/mL",0.15,"-","-"
"LTAR19-078 ","Samp","Fe MultiCal","","-","g/mL",7.03,"-","-"
"LTAR19-078 ","Samp","K MultiCal","","-","g/mL",7.22,"-","-"
"LTAR19-078 ","Samp","Mg  MultiCal","","-","g/mL",4.34,"-","-"
"LTAR19-078 ","Samp","Mn MultiCal","","-","g/mL",3.78,"-","-"
"LTAR19-078 ","Samp","P MultiCal","","-","g/mL",1.72,"-","-"
"LTAR19-078 ","Samp","S MultiCal","","-","g/mL",1.14,"-","-"
"LTAR19-078 ","Samp","Zn MultiCal","","-","g/mL",0.19,"-","-"
"LTAR19-079 ","Samp","Al MultiCal","","-","g/mL",51.65,"-","-"
"LTAR19-079 ","Samp","Ca MultiCal","o","-","g/mL",31.61,"-","-"
"LTAR19-079 ","Samp","Cu MultiCal","","-","g/mL",0.24,"-","-"
"LTAR19-079 ","Samp","Fe MultiCal","","-","g/mL",8.61,"-","-"
"LTAR19-079 ","Samp","K MultiCal","","-","g/mL",13.58,"-","-"
"LTAR19-079 ","Samp","Mg  MultiCal","","-","g/mL",6.54,"-","-"
"LTAR19-079 ","Samp","Mn MultiCal","","-","g/mL",9.30,"-","-"
"LTAR19-079 ","Samp","P MultiCal","","-","g/mL",4.48,"-","-"
"LTAR19-079 ","Samp","S MultiCal","","-","g/mL",1.11,"-","-"
"LTAR19-079 ","Samp","Zn MultiCal","","-","g/mL",0.40,"-","-"
"LTAR19-080 ","Samp","Al MultiCal","","-","g/mL",54.66,"-","-"
"LTAR19-080 ","Samp","Ca MultiCal","o","-","g/mL",26.73,"-","-"
"LTAR19-080 ","Samp","Cu MultiCal","","-","g/mL",0.16,"-","-"
"LTAR19-080 ","Samp","Fe MultiCal","","-","g/mL",7.71,"-","-"
"LTAR19-080 ","Samp","K MultiCal","","-","g/mL",7.96,"-","-"
"LTAR19-080 ","Samp","Mg  MultiCal","","-","g/mL",5.13,"-","-"
"LTAR19-080 ","Samp","Mn MultiCal","","-","g/mL",10.51,"-","-"
"LTAR19-080 ","Samp","P MultiCal","","-","g/mL",1.85,"-","-"
"LTAR19-080 ","Samp","S MultiCal","","-","g/mL",1.07,"-","-"
"LTAR19-080 ","Samp","Zn MultiCal","","-","g/mL",0.20,"-","-"
"LTAR19-081 ","Samp","Al MultiCal","","-","g/mL",51.01,"-","-"
"LTAR19-081 ","Samp","Ca MultiCal","o","-","g/mL",44.15,"-","-"
"LTAR19-081 ","Samp","Cu MultiCal","","-","g/mL",0.43,"-","-"
"LTAR19-081 ","Samp","Fe MultiCal","","-","g/mL",11.04,"-","-"
"LTAR19-081 ","Samp","K MultiCal","","-","g/mL",26.14,"-","-"
"LTAR19-081 ","Samp","Mg  MultiCal","","-","g/mL",11.43,"-","-"
"LTAR19-081 ","Samp","Mn MultiCal","","-","g/mL",17.38,"-","-"
"LTAR19-081 ","Samp","P MultiCal","","-","g/mL",8.90,"-","-"
"LTAR19-081 ","Samp","S MultiCal","","-","g/mL",0.98,"-","-"
"LTAR19-081 ","Samp","Zn MultiCal","","-","g/mL",0.79,"-","-"
"LTAR19-082 ","Samp","Al MultiCal","","-","g/mL",53.45,"-","-"
"LTAR19-082 ","Samp","Ca MultiCal","o","-","g/mL",39.72,"-","-"
"LTAR19-082 ","Samp","Cu MultiCal","","-","g/mL",0.31,"-","-"
"LTAR19-082 ","Samp","Fe MultiCal","","-","g/mL",9.45,"-","-"
"LTAR19-082 ","Samp","K MultiCal","","-","g/mL",20.87,"-","-"
"LTAR19-082 ","Samp","Mg  MultiCal","","-","g/mL",8.03,"-","-"
"LTAR19-082 ","Samp","Mn MultiCal","","-","g/mL",17.57,"-","-"
"LTAR19-082 ","Samp","P MultiCal","","-","g/mL",5.13,"-","-"
"LTAR19-082 ","Samp","S MultiCal","","-","g/mL",0.97,"-","-"
"LTAR19-082 ","Samp","Zn MultiCal","","-","g/mL",0.48,"-","-"
"LTAR19-083 ","Samp","Al MultiCal","","-","g/mL",61.42,"-","-"
"LTAR19-083 ","Samp","Ca MultiCal","o","-","g/mL",50.45,"-","-"
"LTAR19-083 ","Samp","Cu MultiCal","","-","g/mL",0.31,"-","-"
"LTAR19-083 ","Samp","Fe MultiCal","","-","g/mL",11.71,"-","-"
"LTAR19-083 ","Samp","K MultiCal","","-","g/mL",19.51,"-","-"
"LTAR19-083 ","Samp","Mg  MultiCal","","-","g/mL",12.79,"-","-"
"LTAR19-083 ","Samp","Mn MultiCal","","-","g/mL",19.42,"-","-"
"LTAR19-083 ","Samp","P MultiCal","","-","g/mL",7.34,"-","-"
"LTAR19-083 ","Samp","S MultiCal","","-","g/mL",1.08,"-","-"
"LTAR19-083 ","Samp","Zn MultiCal","","-","g/mL",0.67,"-","-"
"LTAR19-084 ","Samp","Al MultiCal","","-","g/mL",67.85,"-","-"
"LTAR19-084 ","Samp","Ca MultiCal","o","-","g/mL",45.27,"-","-"
"LTAR19-084 ","Samp","Cu MultiCal","","-","g/mL",0.18,"-","-"
"LTAR19-084 ","Samp","Fe MultiCal","","-","g/mL",10.03,"-","-"
"LTAR19-084 ","Samp","K MultiCal","","-","g/mL",15.18,"-","-"
"LTAR19-084 ","Samp","Mg  MultiCal","","-","g/mL",10.30,"-","-"
"LTAR19-084 ","Samp","Mn MultiCal","","-","g/mL",17.11,"-","-"
"LTAR19-084 ","Samp","P MultiCal","","-","g/mL",2.96,"-","-"
"LTAR19-084 ","Samp","S MultiCal","","-","g/mL",0.90,"-","-"
"LTAR19-084 ","Samp","Zn MultiCal","","-","g/mL",0.33,"-","-"
"LTAR19-085 ","Samp","Al MultiCal","","-","g/mL",59.30,"-","-"
"LTAR19-085 ","Samp","Ca MultiCal","o","-","g/mL",44.24,"-","-"
"LTAR19-085 ","Samp","Cu MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-085 ","Samp","Fe MultiCal","","-","g/mL",12.13,"-","-"
"LTAR19-085 ","Samp","K MultiCal","","-","g/mL",22.83,"-","-"
"LTAR19-085 ","Samp","Mg  MultiCal","","-","g/mL",10.51,"-","-"
"LTAR19-085 ","Samp","Mn MultiCal","","-","g/mL",12.42,"-","-"
"LTAR19-085 ","Samp","P MultiCal","","-","g/mL",8.79,"-","-"
"LTAR19-085 ","Samp","S MultiCal","","-","g/mL",1.07,"-","-"
"LTAR19-085 ","Samp","Zn MultiCal","","-","g/mL",0.68,"-","-"
"LTAR19-086 ","Samp","Al MultiCal","","-","g/mL",62.62,"-","-"
"LTAR19-086 ","Samp","Ca MultiCal","o","-","g/mL",37.20,"-","-"
"LTAR19-086 ","Samp","Cu MultiCal","","-","g/mL",0.20,"-","-"
"LTAR19-086 ","Samp","Fe MultiCal","","-","g/mL",10.29,"-","-"
"LTAR19-086 ","Samp","K MultiCal","","-","g/mL",14.33,"-","-"
"LTAR19-086 ","Samp","Mg  MultiCal","","-","g/mL",6.69,"-","-"
"LTAR19-086 ","Samp","Mn MultiCal","","-","g/mL",12.07,"-","-"
"LTAR19-086 ","Samp","P MultiCal","","-","g/mL",4.68,"-","-"
"LTAR19-086 ","Samp","S MultiCal","","-","g/mL",0.96,"-","-"
"LTAR19-086 ","Samp","Zn MultiCal","","-","g/mL",0.33,"-","-"
"LTAR19-087 ","Samp","Al MultiCal","","-","g/mL",59.76,"-","-"
"LTAR19-087 ","Samp","Ca MultiCal","o","-","g/mL",47.67,"-","-"
"LTAR19-087 ","Samp","Cu MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-087 ","Samp","Fe MultiCal","","-","g/mL",12.81,"-","-"
"LTAR19-087 ","Samp","K MultiCal","","-","g/mL",24.70,"-","-"
"LTAR19-087 ","Samp","Mg  MultiCal","","-","g/mL",10.47,"-","-"
"LTAR19-087 ","Samp","Mn MultiCal","","-","g/mL",13.90,"-","-"
"LTAR19-087 ","Samp","P MultiCal","","-","g/mL",10.25,"-","-"
"LTAR19-087 ","Samp","S MultiCal","","-","g/mL",1.11,"-","-"
"LTAR19-087 ","Samp","Zn MultiCal","","-","g/mL",0.73,"-","-"
"LTAR19-088 ","Samp","Al MultiCal","","-","g/mL",66.97,"-","-"
"LTAR19-088 ","Samp","Ca MultiCal","o","-","g/mL",37.24,"-","-"
"LTAR19-088 ","Samp","Cu MultiCal","","-","g/mL",0.25,"-","-"
"LTAR19-088 ","Samp","Fe MultiCal","","-","g/mL",11.40,"-","-"
"LTAR19-088 ","Samp","K MultiCal","","-","g/mL",19.57,"-","-"
"LTAR19-088 ","Samp","Mg  MultiCal","","-","g/mL",6.65,"-","-"
"LTAR19-088 ","Samp","Mn MultiCal","","-","g/mL",12.42,"-","-"
"LTAR19-088 ","Samp","P MultiCal","","-","g/mL",6.84,"-","-"
"LTAR19-088 ","Samp","S MultiCal","","-","g/mL",0.99,"-","-"
"LTAR19-088 ","Samp","Zn MultiCal","","-","g/mL",0.40,"-","-"
"LTAR19-089 ","Samp","Al MultiCal","","-","g/mL",59.09,"-","-"
"LTAR19-089 ","Samp","Ca MultiCal","o","-","g/mL",45.23,"-","-"
"LTAR19-089 ","Samp","Cu MultiCal","","-","g/mL",0.33,"-","-"
"LTAR19-089 ","Samp","Fe MultiCal","","-","g/mL",12.46,"-","-"
"LTAR19-089 ","Samp","K MultiCal","","-","g/mL",21.86,"-","-"
"LTAR19-089 ","Samp","Mg  MultiCal","","-","g/mL",9.94,"-","-"
"LTAR19-089 ","Samp","Mn MultiCal","","-","g/mL",11.73,"-","-"
"LTAR19-089 ","Samp","P MultiCal","","-","g/mL",11.18,"-","-"
"LTAR19-089 ","Samp","S MultiCal","","-","g/mL",1.04,"-","-"
"LTAR19-089 ","Samp","Zn MultiCal","","-","g/mL",0.69,"-","-"
"LTAR19-090 ","Samp","Al MultiCal","","-","g/mL",63.56,"-","-"
"LTAR19-090 ","Samp","Ca MultiCal","o","-","g/mL",35.40,"-","-"
"LTAR19-090 ","Samp","Cu MultiCal","","-","g/mL",0.28,"-","-"
"LTAR19-090 ","Samp","Fe MultiCal","","-","g/mL",11.35,"-","-"
"LTAR19-090 ","Samp","K MultiCal","","-","g/mL",17.33,"-","-"
"LTAR19-090 ","Samp","Mg  MultiCal","","-","g/mL",6.26,"-","-"
"LTAR19-090 ","Samp","Mn MultiCal","","-","g/mL",10.42,"-","-"
"LTAR19-090 ","Samp","P MultiCal","","-","g/mL",8.21,"-","-"
"LTAR19-090 ","Samp","S MultiCal","","-","g/mL",0.97,"-","-"
"LTAR19-090 ","Samp","Zn MultiCal","","-","g/mL",0.41,"-","-"
"LTAR19-091 ","Samp","Al MultiCal","","-","g/mL",43.66,"-","-"
"LTAR19-091 ","Samp","Ca MultiCal","o","-","g/mL",34.67,"-","-"
"LTAR19-091 ","Samp","Cu MultiCal","","-","g/mL",0.32,"-","-"
"LTAR19-091 ","Samp","Fe MultiCal","","-","g/mL",8.07,"-","-"
"LTAR19-091 ","Samp","K MultiCal","","-","g/mL",13.29,"-","-"
"LTAR19-091 ","Samp","Mg  MultiCal","","-","g/mL",8.18,"-","-"
"LTAR19-091 ","Samp","Mn MultiCal","","-","g/mL",4.97,"-","-"
"LTAR19-091 ","Samp","P MultiCal","","-","g/mL",6.05,"-","-"
"LTAR19-091 ","Samp","S MultiCal","","-","g/mL",1.90,"-","-"
"LTAR19-091 ","Samp","Zn MultiCal","","-","g/mL",0.42,"-","-"
"LTAR19-092 ","Samp","Al MultiCal","","-","g/mL",51.03,"-","-"
"LTAR19-092 ","Samp","Ca MultiCal","o","-","g/mL",27.40,"-","-"
"LTAR19-092 ","Samp","Cu MultiCal","","-","g/mL",0.21,"-","-"
"LTAR19-092 ","Samp","Fe MultiCal","","-","g/mL",6.99,"-","-"
"LTAR19-092 ","Samp","K MultiCal","","-","g/mL",10.27,"-","-"
"LTAR19-092 ","Samp","Mg  MultiCal","","-","g/mL",5.78,"-","-"
"LTAR19-092 ","Samp","Mn MultiCal","","-","g/mL",4.64,"-","-"
"LTAR19-092 ","Samp","P MultiCal","","-","g/mL",2.35,"-","-"
"LTAR19-092 ","Samp","S MultiCal","","-","g/mL",1.04,"-","-"
"LTAR19-092 ","Samp","Zn MultiCal","","-","g/mL",0.24,"-","-"
"LTAR19-093 ","Samp","Al MultiCal","","-","g/mL",48.21,"-","-"
"LTAR19-093 ","Samp","Ca MultiCal","o","-","g/mL",48.05,"-","-"
"LTAR19-093 ","Samp","Cu MultiCal","","-","g/mL",0.47,"-","-"
"LTAR19-093 ","Samp","Fe MultiCal","","-","g/mL",10.39,"-","-"
"LTAR19-093 ","Samp","K MultiCal","","-","g/mL",16.26,"-","-"
"LTAR19-093 ","Samp","Mg  MultiCal","","-","g/mL",11.38,"-","-"
"LTAR19-093 ","Samp","Mn MultiCal","","-","g/mL",12.46,"-","-"
"LTAR19-093 ","Samp","P MultiCal","","-","g/mL",7.34,"-","-"
"LTAR19-093 ","Samp","S MultiCal","","-","g/mL",1.19,"-","-"
"LTAR19-093 ","Samp","Zn MultiCal","","-","g/mL",0.71,"-","-"
"LTAR19-094 ","Samp","Al MultiCal","","-","g/mL",51.55,"-","-"
"LTAR19-094 ","Samp","Ca MultiCal","o","-","g/mL",38.27,"-","-"
"LTAR19-094 ","Samp","Cu MultiCal","","-","g/mL",0.31,"-","-"
"LTAR19-094 ","Samp","Fe MultiCal","","-","g/mL",8.54,"-","-"
"LTAR19-094 ","Samp","K MultiCal","","-","g/mL",12.83,"-","-"
"LTAR19-094 ","Samp","Mg  MultiCal","","-","g/mL",8.43,"-","-"
"LTAR19-094 ","Samp","Mn MultiCal","","-","g/mL",11.61,"-","-"
"LTAR19-094 ","Samp","P MultiCal","","-","g/mL",3.23,"-","-"
"LTAR19-094 ","Samp","S MultiCal","","-","g/mL",0.81,"-","-"
"LTAR19-094 ","Samp","Zn MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-095 ","Samp","Al MultiCal","","-","g/mL",50.17,"-","-"
"LTAR19-095 ","Samp","Ca MultiCal","o","-","g/mL",41.60,"-","-"
"LTAR19-095 ","Samp","Cu MultiCal","","-","g/mL",0.35,"-","-"
"LTAR19-095 ","Samp","Fe MultiCal","","-","g/mL",9.37,"-","-"
"LTAR19-095 ","Samp","K MultiCal","","-","g/mL",16.12,"-","-"
"LTAR19-095 ","Samp","Mg  MultiCal","","-","g/mL",11.51,"-","-"
"LTAR19-095 ","Samp","Mn MultiCal","","-","g/mL",15.53,"-","-"
"LTAR19-095 ","Samp","P MultiCal","","-","g/mL",5.58,"-","-"
"LTAR19-095 ","Samp","S MultiCal","","-","g/mL",0.95,"-","-"
"LTAR19-095 ","Samp","Zn MultiCal","","-","g/mL",0.64,"-","-"
"LTAR19-096 ","Samp","Al MultiCal","","-","g/mL",52.45,"-","-"
"LTAR19-096 ","Samp","Ca MultiCal","o","-","g/mL",35.72,"-","-"
"LTAR19-096 ","Samp","Cu MultiCal","","-","g/mL",0.24,"-","-"
"LTAR19-096 ","Samp","Fe MultiCal","","-","g/mL",8.87,"-","-"
"LTAR19-096 ","Samp","K MultiCal","","-","g/mL",10.04,"-","-"
"LTAR19-096 ","Samp","Mg  MultiCal","","-","g/mL",9.55,"-","-"
"LTAR19-096 ","Samp","Mn MultiCal","","-","g/mL",14.38,"-","-"
"LTAR19-096 ","Samp","P MultiCal","","-","g/mL",2.89,"-","-"
"LTAR19-096 ","Samp","S MultiCal","","-","g/mL",0.80,"-","-"
"LTAR19-096 ","Samp","Zn MultiCal","","-","g/mL",0.38,"-","-"
"LTAR19-097 ","Samp","Al MultiCal","","-","g/mL",35.83,"-","-"
"LTAR19-097 ","Samp","Ca MultiCal","o","-","g/mL",41.83,"-","-"
"LTAR19-097 ","Samp","Cu MultiCal","","-","g/mL",0.34,"-","-"
"LTAR19-097 ","Samp","Fe MultiCal","","-","g/mL",7.79,"-","-"
"LTAR19-097 ","Samp","K MultiCal","","-","g/mL",13.69,"-","-"
"LTAR19-097 ","Samp","Mg  MultiCal","","-","g/mL",8.97,"-","-"
"LTAR19-097 ","Samp","Mn MultiCal","","-","g/mL",5.43,"-","-"
"LTAR19-097 ","Samp","P MultiCal","","-","g/mL",6.18,"-","-"
"LTAR19-097 ","Samp","S MultiCal","","-","g/mL",0.98,"-","-"
"LTAR19-097 ","Samp","Zn MultiCal","","-","g/mL",0.59,"-","-"
"LTAR19-098 ","Samp","Al MultiCal","","-","g/mL",38.73,"-","-"
"LTAR19-098 ","Samp","Ca MultiCal","o","-","g/mL",31.29,"-","-"
"LTAR19-098 ","Samp","Cu MultiCal","","-","g/mL",0.23,"-","-"
"LTAR19-098 ","Samp","Fe MultiCal","","-","g/mL",6.06,"-","-"
"LTAR19-098 ","Samp","K MultiCal","","-","g/mL",8.92,"-","-"
"LTAR19-098 ","Samp","Mg  MultiCal","","-","g/mL",6.16,"-","-"
"LTAR19-098 ","Samp","Mn MultiCal","","-","g/mL",5.27,"-","-"
"LTAR19-098 ","Samp","P MultiCal","","-","g/mL",2.00,"-","-"
"LTAR19-098 ","Samp","S MultiCal","","-","g/mL",0.87,"-","-"
"LTAR19-098 ","Samp","Zn MultiCal","","-","g/mL",0.26,"-","-"
"LTAR19-099 ","Samp","Al MultiCal","","-","g/mL",52.42,"-","-"
"LTAR19-099 ","Samp","Ca MultiCal","o","-","g/mL",41.12,"-","-"
"LTAR19-099 ","Samp","Cu MultiCal","","-","g/mL",0.34,"-","-"
"LTAR19-099 ","Samp","Fe MultiCal","","-","g/mL",7.88,"-","-"
"LTAR19-099 ","Samp","K MultiCal","","-","g/mL",15.93,"-","-"
"LTAR19-099 ","Samp","Mg  MultiCal","","-","g/mL",11.34,"-","-"
"LTAR19-099 ","Samp","Mn MultiCal","","-","g/mL",15.26,"-","-"
"LTAR19-099 ","Samp","P MultiCal","","-","g/mL",3.74,"-","-"
"LTAR19-099 ","Samp","S MultiCal","","-","g/mL",1.00,"-","-"
"LTAR19-099 ","Samp","Zn MultiCal","","-","g/mL",0.55,"-","-"
"LTAR19-100 ","Samp","Al MultiCal","","-","g/mL",57.13,"-","-"
"LTAR19-100 ","Samp","Ca MultiCal","o","-","g/mL",34.31,"-","-"
"LTAR19-100 ","Samp","Cu MultiCal","","-","g/mL",0.19,"-","-"
"LTAR19-100 ","Samp","Fe MultiCal","","-","g/mL",6.95,"-","-"
"LTAR19-100 ","Samp","K MultiCal","","-","g/mL",11.28,"-","-"
"LTAR19-100 ","Samp","Mg  MultiCal","","-","g/mL",8.97,"-","-"
"LTAR19-100 ","Samp","Mn MultiCal","","-","g/mL",15.23,"-","-"
"LTAR19-100 ","Samp","P MultiCal","","-","g/mL",0.93,"-","-"
"LTAR19-100 ","Samp","S MultiCal","","-","g/mL",0.79,"-","-"
"LTAR19-100 ","Samp","Zn MultiCal","","-","g/mL",0.21,"-","-"
"LTAR19-101 ","Samp","Al MultiCal","","-","g/mL",46.59,"-","-"
"LTAR19-101 ","Samp","Ca MultiCal","o","-","g/mL",45.87,"-","-"
"LTAR19-101 ","Samp","Cu MultiCal","","-","g/mL",0.26,"-","-"
"LTAR19-101 ","Samp","Fe MultiCal","","-","g/mL",9.87,"-","-"
"LTAR19-101 ","Samp","K MultiCal","","-","g/mL",14.69,"-","-"
"LTAR19-101 ","Samp","Mg  MultiCal","","-","g/mL",9.89,"-","-"
"LTAR19-101 ","Samp","Mn MultiCal","","-","g/mL",11.38,"-","-"
"LTAR19-101 ","Samp","P MultiCal","","-","g/mL",6.84,"-","-"
"LTAR19-101 ","Samp","S MultiCal","","-","g/mL",1.14,"-","-"
"LTAR19-101 ","Samp","Zn MultiCal","","-","g/mL",0.69,"-","-"
"LTAR19-102 ","Samp","Al MultiCal","","-","g/mL",51.73,"-","-"
"LTAR19-102 ","Samp","Ca MultiCal","o","-","g/mL",36.54,"-","-"
"LTAR19-102 ","Samp","Cu MultiCal","","-","g/mL",0.18,"-","-"
"LTAR19-102 ","Samp","Fe MultiCal","","-","g/mL",8.89,"-","-"
"LTAR19-102 ","Samp","K MultiCal","","-","g/mL",9.53,"-","-"
"LTAR19-102 ","Samp","Mg  MultiCal","","-","g/mL",6.55,"-","-"
"LTAR19-102 ","Samp","Mn MultiCal","","-","g/mL",11.44,"-","-"
"LTAR19-102 ","Samp","P MultiCal","","-","g/mL",3.63,"-","-"
"LTAR19-102 ","Samp","S MultiCal","","-","g/mL",0.91,"-","-"
"LTAR19-102 ","Samp","Zn MultiCal","","-","g/mL",0.33,"-","-"
"blank ","Samp","Al MultiCal","","-","g/mL",4.32,"-","-"
"blank ","Samp","Ca MultiCal","","-","g/mL",1.38,"-","-"
"blank ","Samp","Fe MultiCal","","-","g/mL",0.11,"-","-"
"blank ","Samp","K MultiCal","","-","g/mL",2.57,"-","-"
"blank ","Samp","Mg  MultiCal","","-","g/mL",0.45,"-","-"
"blank ","Samp","S MultiCal","","-","g/mL",0.12,"-","-"
"blank ","Samp","Zn MultiCal","","-","g/mL",0.01,"-","-"
"blank ","Samp","Al MultiCal","","-","g/mL",4.29,"-","-"
"blank ","Samp","Ca MultiCal","","-","g/mL",1.52,"-","-"
"blank ","Samp","Fe MultiCal","","-","g/mL",0.05,"-","-"
"blank ","Samp","K MultiCal","","-","g/mL",2.59,"-","-"
"blank ","Samp","Mg  MultiCal","","-","g/mL",0.47,"-","-"
"blank ","Samp","S MultiCal","","-","g/mL",0.12,"-","-"
"hag ","Samp","Al MultiCal","","-","g/mL",65.59,"-","-"
"hag ","Samp","Ca MultiCal","o","-","g/mL",45.85,"-","-"
"hag ","Samp","Cu MultiCal","","-","g/mL",0.04,"-","-"
"hag ","Samp","Fe MultiCal","","-","g/mL",8.65,"-","-"
"hag ","Samp","K MultiCal","","-","g/mL",8.70,"-","-"
